population,population_density,vulnerable_population,sos_count,medical_emergency_count,injured_people,food_supply_days_remaining,water_supply_days_remaining,medicine_supply_days_remaining,shelter_demand,distance_to_nearest_hospital_km,distance_to_nearest_warehouse_km,accessibility_score,accessibility_risk,rainfall_mm,flood_risk,landslide_risk,weather_severity,road_blockage,connectivity,disaster_severity,request_age_hours,priority_score,priority_level
49094,4487.569336952479,12525,564,148,214,6,1,8,12648,22.101107856763853,126.80648109968983,21,79,99.63073286863673,5,8,1,10,6,9,9.521370676129976,90.36715007381041,CRITICAL
2262,46.54383326060981,542,17,4,10,7,6,8,376,99.96646016226163,181.52744907526352,54,46,228.73571594261665,5,5,6,4,5,5,62.460126270198614,9.491889361506853,LOW
32487,435.4260727886398,2020,0,0,0,14,14,13,0,46.07799655966682,192.8353929177915,100,0,7.32688288629002,0,0,0,0,1,0,31.419592003274094,5.290090521141705,LOW
16350,261.01735143784475,4266,326,149,154,2,3,1,4969,5.035225493004346,134.18456098169304,48,52,100.25770204639186,6,6,2,4,7,10,40.529407765712996,90.0,CRITICAL
12612,182.9873197480424,2011,15,1,6,10,10,12,961,23.405728362755575,169.25024826620648,88,12,91.6740957724787,2,2,3,0,7,2,67.12628169607176,4.08437692732238,LOW
24558,1932.3052733467287,3330,0,0,0,14,13,13,0,140.37422978608865,109.78841804385145,91,9,99.94244406433377,2,1,2,0,10,0,18.757861393911366,4.991806087930008,LOW
45920,481.3840169549957,8569,262,33,141,2,6,2,7672,130.7664226717269,49.582119903407545,52,48,214.24379982666147,7,5,6,3,4,9,55.121530208041335,31.05134756505823,LOW
39390,465.29085982493035,2869,98,31,69,4,3,7,12969,38.873309645254345,109.69079829776071,29,71,232.784141607677,7,6,5,8,2,8,34.13823047143288,26.025116552697913,LOW
981,12.039235351525518,234,9,3,6,2,5,8,339,117.86392615909622,115.4656942731537,23,77,363.5991977491245,8,7,9,8,10,8,15.711958127018331,15.184841482780415,LOW
47804,574.68154306234,9350,147,13,48,9,12,9,1317,93.24288101022627,151.06693720057575,75,25,154.4124196104877,4,3,3,1,7,4,61.48747516149915,25.53604734399051,LOW
33421,357.0333639583904,3230,121,8,13,12,9,11,2720,145.78118316023108,51.777768044396325,45,55,370.63156685725033,6,7,8,4,4,3,49.116365901657154,10.26806455542824,LOW
40885,721.0233596938614,3968,379,127,191,3,5,6,11180,59.17282063243857,79.97897259647903,38,62,260.7817379936681,7,7,5,5,2,8,7.286900304247646,56.01246967921512,MEDIUM
2024,84.23929526208701,194,18,9,12,5,7,6,67,103.81178881498984,79.1652191507676,23,77,365.0641583602223,10,9,9,5,8,8,39.23563946316222,12.198527409268205,LOW
35388,556.4637171418667,2273,23,0,1,8,13,13,3289,14.212679751468194,192.29352319082133,36,64,333.38884067201934,6,6,9,7,8,2,61.401115431818084,7.777468232915162,LOW
15548,205.73283271974682,3062,58,17,25,8,11,8,1617,62.45586528837886,94.3495424620766,64,36,275.032977363075,3,5,7,3,6,4,5.285838787840243,7.743417618282393,LOW
35611,474.16750222026246,9261,117,2,10,12,9,12,2298,144.75356087228616,153.46785378664782,61,39,142.44235980758378,2,3,4,6,7,2,30.263648001626517,14.480271371154306,LOW
38404,704.173994707319,2088,241,1,5,6,3,0,3080,83.15222679526748,152.65416246114341,76,24,96.4441790740874,5,3,0,0,4,9,58.07283464194878,26.58752723300903,LOW
34508,2999.762247016563,2148,32,13,17,13,11,14,456,46.74252798355246,60.453395112615866,76,24,88.95657420481288,2,2,2,3,4,1,61.8725455278799,4.1175263615308255,LOW
560,13.911063389296643,108,0,0,0,12,13,9,0,22.439289653647993,118.6552409806291,42,58,380.8695349825125,4,6,7,7,4,0,55.938438507925085,0.0,LOW
9630,104.13869921236984,2454,150,23,72,8,6,4,1144,107.01160932632192,179.91754973054313,9,91,383.4295372517432,9,8,8,10,1,9,22.358234614398757,31.93342875436788,LOW
18523,306.05072800898307,2439,24,6,16,13,14,12,456,98.50412629731039,100.28756669682039,60,40,289.93254940972355,3,5,8,4,2,1,36.745463584976854,6.7638597031133285,LOW
45580,811.8766313960967,6262,92,4,5,10,4,9,13298,59.22111347254732,189.57232639508376,19,81,353.51839363059094,8,7,8,9,7,7,53.50137533154609,23.572679784864853,LOW
13850,453.4875075366506,2757,241,13,20,6,3,5,3696,142.88649602054596,50.7470635715907,20,80,367.59846523162423,8,8,9,8,5,10,11.410024335600088,33.734767837328214,LOW
24854,621.3088787949538,2946,292,134,201,8,7,4,2126,8.219407883238297,24.090230097065838,48,52,204.62247860772487,5,7,5,4,8,7,43.04234007290525,55.53302684441873,MEDIUM
45686,507.2959831653886,2588,139,20,55,12,11,14,203,49.03995848661474,179.37623589750237,71,29,251.6238762500689,3,4,7,2,6,2,52.00672135244148,20.929581340318183,LOW
28645,419.3138214199828,6697,169,25,36,7,6,11,5344,138.5550755134393,171.05942761282117,61,39,167.50179916808582,4,5,3,3,5,6,61.274418659315785,27.241087208305807,LOW
34520,432.5718723217571,7125,318,152,187,6,6,11,4351,51.53563855631886,198.5920764274305,62,38,167.39630571410524,4,2,4,5,10,6,8.484528255760749,46.71752718779863,MEDIUM
21087,437.82739684521994,4115,21,13,15,10,13,10,1037,41.576660908999706,139.08476274136095,89,11,15.371567457845847,1,0,0,2,3,1,24.071740663367272,7.392595984786995,LOW
41631,641.7259602378599,9800,499,217,275,2,6,4,12984,82.46195944003085,187.9707060667584,39,61,173.5285841939222,5,6,2,7,6,8,39.228257366760765,86.99633485463455,CRITICAL
10150,354.939251015416,2220,35,14,22,9,13,14,820,124.451253738478,167.12031476598105,57,43,269.3959246052733,5,4,6,4,3,2,50.62556834388964,6.6708408780591935,LOW
20433,283.71766806705784,2073,36,5,8,13,12,13,12,19.956280327362354,170.4410032928165,88,12,168.79286644262845,2,2,4,0,6,1,52.69759513003182,1.3625091138912007,LOW
21081,462.078415102915,2911,40,5,9,11,12,11,1639,141.73800289863175,118.13689838631097,46,54,348.9638707507826,4,6,8,6,4,2,18.608030939009417,13.702560421253793,LOW
23893,507.90972830968497,1947,41,10,28,14,13,10,232,120.28556777126879,82.64927360417506,86,14,133.02518096280727,1,1,2,2,1,1,1.4921777592288892,1.5605806563277982,LOW
23551,353.16459088446464,1942,48,20,23,6,8,9,4828,31.28128705497503,187.56603378322356,60,40,53.07281862433979,4,4,2,4,6,7,50.10791392741381,13.977740307583682,LOW
26712,284.33155870668315,5851,31,3,5,10,12,9,2390,108.2411543737336,92.10226336701994,33,67,324.6234762916238,7,6,8,7,7,4,65.50252954479369,3.3188576105085232,LOW
49582,4474.6662544435485,13121,113,31,47,14,10,12,2834,60.819014782445784,112.37567977743711,75,25,269.5791673314368,3,4,7,1,9,2,57.522468724895894,18.977334127220594,LOW
4590,55.06858480135967,1334,24,12,13,7,8,10,122,63.33272832106621,94.76171835378567,74,26,96.72779292823273,4,2,0,2,10,4,45.00632636897727,7.988054017670641,LOW
7460,227.6028186951671,1544,29,4,5,0,4,5,1704,118.57706340363562,117.31547965243745,38,62,214.58050241689318,7,7,5,5,1,10,70.39628649943943,22.72638412818842,LOW
36272,768.9250461530962,3483,361,126,189,5,4,3,670,144.60379715720617,99.39596500854216,47,53,160.74093543751698,6,5,2,5,5,10,31.467849633746408,61.671274581745706,HIGH
22020,3109.3937971920036,1682,43,0,1,5,9,8,315,23.36510156284312,19.113836130100417,16,84,375.5439105742631,8,8,9,9,3,7,38.041057195648875,14.885624187071745,LOW
49981,1487.557326241973,12655,373,46,90,9,5,7,9862,65.9913843474288,177.58915534146274,40,60,242.9328363682516,7,5,5,6,4,6,1.3785036230243302,45.66980940289565,MEDIUM
36908,699.6781489064101,7185,318,162,171,9,6,5,8781,74.73653317222401,94.43482559399627,85,15,63.35570447479664,3,2,2,0,0,5,68.13552244261041,44.99793025534011,MEDIUM
28970,2802.627855477533,5926,0,0,0,14,14,11,0,59.56521345847465,121.89929321639626,68,32,200.85938105479406,1,3,6,5,5,0,42.20928582766922,0.0,LOW
20991,406.37630545957626,5150,154,26,27,6,4,2,4431,57.66242293885263,36.445682524017535,17,83,345.0227330095403,9,8,8,8,10,9,28.44219884925182,35.50410662793325,MEDIUM
1841,19.779639188783776,415,0,0,0,13,14,13,0,12.578956796431498,10.643691116701437,61,39,268.59866801298466,5,4,6,3,7,0,3.686350015949453,4.70977088207554,LOW
45123,3005.724140892801,11669,0,0,0,14,13,11,0,104.40309998158037,56.60511779229216,74,26,336.9808304394625,1,5,9,2,1,0,26.41296309933792,0.0,LOW
25291,325.82312525264234,1619,375,91,149,6,6,8,1796,68.25109048240658,143.87134610533656,51,49,100.15972554625611,6,5,3,4,0,9,0.757264269809237,39.908746217735896,MEDIUM
838,19.08068874115559,198,8,0,1,0,8,10,286,33.24510138336938,28.846960721446933,30,70,355.34055081901676,7,7,8,7,8,7,23.689962366866897,4.948575374534373,LOW
6395,95.10495343077716,1680,88,23,24,10,7,9,892,123.32485783379991,182.6886136734289,52,48,302.24453272966883,6,6,7,3,1,7,68.52902707089952,20.01573316293524,LOW
12754,429.1028665656522,1550,127,40,58,8,8,9,3227,121.37130848198605,50.85428817767507,30,70,291.5655021752315,7,7,9,7,7,6,11.530116542473346,19.377095727461978,LOW
11844,587.7400830361263,2488,64,2,7,8,9,6,2087,75.5267860728896,48.8727867154374,66,34,138.61642790540975,2,4,2,4,4,5,39.496894299894414,10.875989591473207,LOW
2250,111.14432621831328,289,5,0,1,11,8,14,204,48.275345866425276,44.48651270808415,46,54,355.06322550421123,5,5,8,6,1,3,13.843138387501934,5.085585718660509,LOW
2921,249.72781215704234,845,0,0,0,14,14,14,0,97.5234452404856,12.656525464559301,67,33,255.19175095728662,4,3,7,3,4,0,56.51160781703424,0.0,LOW
40387,1784.1588789500217,2356,394,65,150,4,7,6,3722,46.78205968772345,156.64303901086458,6,94,340.735790745121,9,9,10,10,8,8,40.71144321756362,67.4175510479498,HIGH
5819,85.4468148338672,1134,0,0,0,13,12,13,0,39.22114989693824,176.25656093659913,73,27,144.38858239450872,2,3,3,3,5,0,14.959875312187988,3.596550117558991,LOW
16396,184.72158253901534,1502,36,0,3,12,10,9,2126,110.92462483381736,126.69091349707779,86,14,58.2608364257426,2,0,0,2,2,3,62.436252824078004,2.6657240252702668,LOW
12418,150.81014584086415,2831,22,6,16,10,13,12,685,10.847159759537853,45.75799651917384,84,16,132.93487208812894,2,2,3,1,7,2,56.5577004725943,8.21916149426828,LOW
25564,364.7427197695816,2402,177,43,138,9,3,8,1890,18.741428300016125,64.20281941876715,65,35,182.105738950073,4,5,4,2,0,6,68.51804505392704,22.786656714489155,LOW
47117,3041.567219967782,5128,319,30,108,11,4,8,1968,5.984285233420517,100.42607249934302,60,40,213.36295005819696,3,5,5,4,8,4,0.5449157918233662,27.30129459495204,LOW
28435,875.6557340850795,4936,176,48,111,8,10,11,4281,27.176762038936793,191.32573080842715,49,51,204.32368628461498,5,4,3,6,8,4,33.18386172459117,25.482428161562087,LOW
38141,1107.730721716986,10630,37,18,19,13,12,10,73,15.003551263016622,56.99676064537113,64,36,218.42183697462576,4,4,3,3,3,3,71.9886529856014,14.11918603587382,LOW
30211,1050.9669061416548,3109,0,0,0,10,14,12,0,149.3913433280882,149.01272174477873,38,62,336.682306089179,5,5,8,8,7,0,58.49993606348443,3.4031167042728026,LOW
5306,98.39493918877268,456,3,0,0,6,12,10,19,46.87744564334299,93.49516242565487,73,27,68.04049847526797,2,3,3,3,10,4,59.93695842780606,7.350483272447832,LOW
41860,749.1372338921739,10035,14,1,3,9,10,9,3961,26.643861837040856,66.59099618840415,76,24,126.42051806754834,2,2,1,3,10,3,44.91097108493172,11.535214405792962,LOW
12682,325.98049949156405,2221,60,19,28,6,3,6,3451,39.9444574094081,96.62402803420161,25,75,355.4433961741806,9,8,8,6,2,9,51.47232512395149,23.34285197722435,LOW
22797,590.4433479950208,6336,258,94,119,9,5,3,4615,140.7382078733195,23.52927633283418,49,51,224.18328182333212,4,5,4,6,5,7,58.08082750302797,43.348837173801826,MEDIUM
20041,239.40191173699583,1736,36,20,26,14,12,13,475,80.42323233853737,161.75060047676888,83,17,233.35594814782885,0,3,6,2,9,1,7.098066302820859,8.21831341487158,LOW
29421,367.8414912457121,6222,173,22,109,3,6,7,8777,57.89862396463925,56.22736631676376,31,69,191.2250178455809,6,5,5,9,9,7,50.019511728167174,26.63906172029634,LOW
17274,504.4887641328165,1869,0,0,0,14,14,14,0,131.64176139683678,147.8283034066644,73,27,219.58985399445564,2,3,4,3,7,0,58.80167915234083,1.3301867838338737,LOW
45313,493.5524265901418,4041,195,97,139,10,13,13,5314,62.273589229609705,22.986190575156996,76,24,79.23189222404048,2,2,3,3,10,3,3.4219038194840836,28.522947753737572,LOW
37698,394.6714367824684,8325,144,56,92,11,14,13,435,53.57624264386589,191.46872567148034,68,32,218.74675976725132,4,4,3,2,8,2,21.73930240767436,21.339825178647153,LOW
9320,258.5976684575611,1849,68,9,18,13,9,12,93,35.055965769711655,46.672847227082734,23,77,398.8692511644467,8,7,10,8,7,4,23.666830535623227,11.452474691270858,LOW
24570,635.3701791322106,5865,20,2,3,11,8,12,140,59.78053946686467,177.72099447934528,59,41,226.4190291696737,4,3,7,5,8,4,61.60264126259525,6.595998754515012,LOW
4732,89.22368583217416,602,10,1,4,12,7,9,139,50.91923162245427,163.79990982693255,91,9,17.760986242412137,1,2,0,0,3,4,56.295124356176004,12.79201807634876,LOW
11622,123.10595994937741,1882,6,1,3,9,9,9,1162,103.20907409823045,193.89338557546904,61,39,318.5742577402639,4,5,8,3,9,3,47.434135170458724,0.0,LOW
15523,175.89732706402987,2349,138,18,42,5,7,6,2684,46.98949217725543,100.79922557969243,38,62,158.59017148935504,6,4,3,8,0,7,58.03770743026511,26.258827617014784,LOW
8507,576.9821710664673,2518,24,8,16,12,8,14,639,88.69396323127141,148.2054858307308,94,6,61.47045940062475,2,0,0,0,6,2,32.920223597026194,4.659770704334925,LOW
18405,435.0095022409412,2264,37,10,28,12,12,13,529,14.554363929636041,80.43502483717897,29,71,345.00792249067655,7,6,8,8,10,3,63.053962206600936,9.238458580712386,LOW
42286,734.5111482421923,5230,0,0,0,13,14,11,0,32.736927720994586,45.029965223741826,94,6,79.18930221398703,0,2,0,0,9,0,17.246432781869743,2.0185379134051384,LOW
29898,566.2759018415971,4144,172,56,62,5,6,10,7969,64.07376438364557,94.18442725735528,28,72,368.3069559434133,9,7,9,6,3,6,50.87724702723945,29.69975368824945,LOW
34768,1484.733855255942,6645,0,0,0,14,11,14,0,140.85764181676083,41.49231292380642,84,16,176.7185961770422,1,3,3,1,0,0,17.78520971132346,0.0,LOW
7237,83.58010342414424,818,0,0,0,8,9,14,333,59.701537928775835,196.58847832941294,56,44,297.11633389988,4,4,8,5,2,1,3.3501310988737876,5.752721731375405,LOW
36562,527.5188287959973,10194,112,9,11,4,2,1,14959,101.29074757397595,28.28683331673611,32,68,218.7983401354082,7,5,5,8,6,10,20.816813647114394,24.67066591828968,LOW
26010,307.4421001732546,3028,105,56,71,8,6,9,5370,41.98764725110273,121.95022745599788,71,29,102.65072156609114,3,4,3,2,10,6,35.742838237079944,20.270662259008308,LOW
19926,230.13860169719814,5458,0,0,0,10,12,12,0,23.4198685161186,129.02813249827062,69,31,268.4360697983675,2,3,7,4,2,0,60.805675077588816,0.0,LOW
37765,496.29532200349297,2865,599,135,199,4,4,5,13485,13.487807011607268,112.2351131460703,10,90,383.1650203560592,10,8,10,9,0,10,36.88323898726353,88.59537712027938,CRITICAL
18350,392.7233216546046,3929,7,3,4,12,13,14,1750,49.28495728869895,135.8153182852484,44,56,307.854786716565,6,6,8,5,6,2,13.309268083976086,4.3013914276572685,LOW
1114,17.681994704808282,308,8,0,2,10,8,8,6,27.860848885551654,32.07434725225928,46,54,241.60719863007128,5,5,7,6,7,5,71.48276692648018,13.0454588523035,LOW
22276,1100.8804206896823,2053,22,5,11,10,12,12,5132,30.231514962338007,115.4535195990053,15,85,396.25124330634264,8,7,9,10,4,5,19.810224360614633,6.139971158878142,LOW
24577,356.2074310935174,7178,71,10,36,10,9,10,3414,115.31009971610776,64.5703885141987,63,37,106.1306669370739,4,3,2,4,5,5,70.94857284453461,19.83461653603019,LOW
9874,448.2261302068985,1611,167,23,24,7,5,0,551,7.296520287006762,188.63345202720075,68,32,24.936595163778954,5,3,0,2,2,10,67.44792972783802,90.0,CRITICAL
35935,506.6604588615426,10292,68,4,15,14,11,6,386,85.88246823163799,154.79361415354788,90,10,12.852346446372431,0,2,0,1,4,1,39.28456786780599,11.067522410318647,LOW
31407,1171.3861209305921,6884,27,6,19,13,12,12,1338,60.02190018605239,194.77775161035112,63,37,284.2751518235193,3,4,7,4,2,1,7.075360408882482,8.1989258121952,LOW
13909,860.3129004054098,1744,135,11,19,11,6,10,1759,78.44974998673935,17.135653250636015,44,56,332.09294589366823,5,7,8,5,1,5,50.222159018994965,23.976286824486685,LOW
17014,821.8519065148462,1651,197,24,27,3,3,4,7524,86.61038439611742,64.17530328433466,20,80,254.04021499381065,9,7,5,8,6,9,60.96881280074022,35.22786393331704,MEDIUM
30366,5851.709466134196,3824,108,19,41,10,11,12,713,50.43831569630534,47.13029146128631,48,52,362.0106389772793,7,5,9,4,9,4,32.3390286270849,13.699651450557054,LOW
3483,47.52985079918676,255,33,1,2,11,6,8,431,47.79078472672136,12.119371589247795,36,64,279.1904189359682,7,5,7,7,10,6,17.59139284323121,12.275190529779588,LOW
32205,431.82918506352587,2768,127,66,90,4,11,4,3206,111.34326815356133,56.04188874680107,52,48,148.3818585636082,5,3,3,6,6,6,57.901927776954956,25.328139691368143,LOW
21162,392.48002018733416,1611,51,2,4,10,8,9,2184,131.3351632775678,138.9674368688815,87,13,72.50331665195264,2,1,0,1,7,4,39.473064535828904,8.884629262667376,LOW
24010,1181.0442970605714,3739,226,97,111,5,8,9,5323,32.92433670648654,53.90689520556803,26,74,369.85899142366253,8,6,9,8,0,7,14.630545344306668,46.58584216929472,MEDIUM
13151,1016.4896822499401,3273,99,5,26,1,6,4,3915,19.154720277596596,106.71065464169746,49,51,41.438859998991795,6,3,1,6,1,9,68.39201282917462,24.4116885838604,LOW
41498,6087.203633836713,3541,74,44,47,9,6,12,13,135.18039192684375,178.68544184334974,54,46,217.1953614985622,5,5,4,4,1,5,68.28902320799027,22.1737298368098,LOW
29035,1399.5417188290273,2397,26,10,12,9,9,13,516,55.73484222887281,141.8140048663243,80,20,125.60317010940464,2,2,2,2,2,4,26.74405165128781,1.5024871702754234,LOW
7140,79.65969394509106,1505,34,9,10,8,11,9,37,84.94102164610806,84.97952328214608,72,28,108.566003007869,1,3,1,4,6,3,5.0762223036344185,0.0,LOW
45047,1611.9301532169818,4472,374,245,294,8,5,9,11684,57.1337559554005,80.76909839330058,28,72,258.33394076675853,6,6,7,9,6,6,45.60138022030421,85.36953818205657,CRITICAL
15817,409.17559034282607,1176,41,1,2,8,8,7,743,23.24133877017744,96.58980466161209,84,16,92.49477495641449,2,2,3,1,6,3,23.18171152271772,16.43186221317751,LOW
8064,537.3198405135935,739,58,9,26,10,11,12,591,90.45308851742057,43.63787380138221,35,65,366.5460426969583,6,9,9,5,0,4,5.244401161503516,5.723911999817365,LOW
27845,1065.864902462019,7822,98,35,77,9,11,7,2508,81.1454235065963,130.46014580903773,66,34,162.41756363964964,3,3,4,4,1,4,64.26415863450248,17.031748559458997,LOW
48788,898.0543358351499,12458,0,0,0,13,12,10,0,34.4340660827236,79.18903562987505,63,37,270.9501386918716,3,4,6,4,7,0,71.86531649392009,5.190989765894717,LOW
29187,465.2315274699168,4042,0,0,0,14,13,13,0,70.52101147458029,171.9494163597883,70,30,291.1022869314338,2,4,8,3,8,0,25.553994230285152,0.0,LOW
14237,502.9236860047836,3046,48,0,1,13,14,12,168,120.55738808226864,153.7450054109851,54,46,273.17667785013214,4,6,5,4,9,2,53.749357831969974,9.764039424551635,LOW
9823,936.90193638057,1810,105,0,1,5,0,5,3365,90.61178495064425,125.99750117751042,0,100,361.3600963572094,10,10,9,10,6,10,5.202611648030974,26.881916920823897,LOW
15729,373.18388203313896,3449,43,0,1,14,12,13,1516,19.053012424714254,79.19842230340805,91,9,92.45234544239923,2,1,3,0,0,2,26.93393892851359,10.319862973742737,LOW
44981,1650.7200769459841,9925,39,24,30,13,14,14,1445,84.46311709822459,49.88704801796204,100,0,34.42181787444048,0,0,2,0,3,1,8.275751272549314,7.379191341838654,LOW
9002,348.13718577546615,1865,11,7,8,13,12,11,117,106.89705339699009,157.46885418006835,97,3,22.18627890601974,1,0,1,0,9,1,4.4575205071914334,0.9349683966331293,LOW
1045,10.864257816380555,121,3,0,0,8,7,7,135,119.94199383820894,102.41772880830644,29,71,351.1376601900099,6,7,7,8,7,5,42.59855939642895,11.859316621604702,LOW
37614,591.8939499190833,2247,0,0,0,14,11,14,0,96.22204890196868,52.702507253697924,52,48,389.31481997567283,6,6,8,3,4,0,57.84521560791109,2.978061663766089,LOW
29930,516.894915826662,4905,74,5,8,6,8,8,3951,27.13543385841364,47.08317685760118,75,25,121.01061648188507,4,3,2,1,0,5,32.887372956633016,9.438851422134261,LOW
10496,235.87240460265878,2862,7,0,1,7,4,10,784,107.9751236555733,41.42617185525822,48,52,277.4055694299877,5,7,7,4,6,4,37.97880639652877,5.248106029884973,LOW
28288,618.320836651829,5441,172,29,50,6,3,11,2711,103.21456768181987,157.66062727906305,58,42,3.56511366869956,4,2,1,6,5,5,19.857196217302487,19.387905689986873,LOW
30469,540.3648656066232,7863,212,124,126,10,9,12,5892,8.541898026391817,53.50756520705922,73,27,75.45260404639511,2,3,0,3,8,4,53.151690582477755,39.049221225561695,MEDIUM
